season,month,age_group,budget_level,outdoor_preferred,city_context,event_type,indoor_outdoor,title,description,suggested_location,requires_authorization,price,relevance_label
PRINTEMPS,MAY,4-5 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Foret ou grand parc,True,32.9,LOW
HIVER,JANUARY,2-6 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion information parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Bizerte, Tunisie",False,1.3,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,False,Tunisie,FETE,INDOOR,Fete costumee en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sfax, Tunisie",False,7.1,HIGH
PRINTEMPS,MAY,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie nature a Parc Touta,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Touta, Sfax, Tunisie",True,24.3,HIGH
ETE,JULY,2-6 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie ludique a Funny Land,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Funny Land, Hammamet, Tunisie",True,13.9,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,MEDIUM,True,Tunisie,ATELIER,INDOOR,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,False,32.4,LOW
AUTOMNE,NOVEMBER,2-3 ans,MEDIUM,False,Tunisie,FETE,OUTDOOR,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Lieu non precise en Tunisie,True,28.9,LOW
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier artistique et lecture,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Bizerte, Tunisie",False,8.3,HIGH
ETE,JUNE,2-3 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux moteurs au Jardin Japonais,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Jardin Japonais, Tunis, Tunisie",False,4.4,HIGH
PRINTEMPS,MARCH,2-3 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.5,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Jardin de la garderie,True,30.5,LOW
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion avec les parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Monastir, Tunisie",False,6.9,HIGH
ETE,JULY,2-6 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion de coordination parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Nabeul, Tunisie",False,1.7,HIGH
AUTOMNE,NOVEMBER,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d observation au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc du Belvedere, Tunis, Tunisie",False,9.1,HIGH
ETE,JUNE,4-5 ans,HIGH,False,Tunisie,FETE,OUTDOOR,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Salle improvisée,True,18.3,LOW
AUTOMNE,OCTOBER,2-6 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d observation au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc du Belvedere, Tunis, Tunisie",False,2.4,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete de fin de saison,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Yasmine Hammamet, Hammamet, Tunisie",False,16.6,HIGH
HIVER,DECEMBER,2-3 ans,LOW,False,Tunisie,FETE,INDOOR,Fete de saison en plein air,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Ennahli, Ariana, Tunisie",False,7.5,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Activite artistique en interieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,10.3,HIGH
ETE,AUGUST,2-3 ans,LOW,False,Tunisie,FETE,INDOOR,Fete des saisons a l exterieur,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Touta, Sfax, Tunisie",False,5.2,HIGH
ETE,JUNE,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion de suivi avec les familles,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Sfax, Tunisie",False,4.9,HIGH
PRINTEMPS,MARCH,2-3 ans,HIGH,False,Tunisie,FETE,INDOOR,Fete des saisons a l exterieur,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Parc Touta, Sfax",False,9.7,MEDIUM
HIVER,JANUARY,4-5 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,7.6,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Balade encadree sur la corniche,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Corniche de Bizerte, Bizerte, Tunisie",True,9.6,HIGH
HIVER,FEBRUARY,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,22.8,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete saisonniere au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Hannibal, Sousse, Tunisie",False,9.5,HIGH
PRINTEMPS,MAY,2-6 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier d eveil artistique,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel de Monastir, Monastir, Tunisie",False,12.3,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion information parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Bizerte, Tunisie",False,1.6,HIGH
ETE,JUNE,2-6 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,12.9,HIGH
ETE,JULY,2-6 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux de motricite au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Touta, Sfax, Tunisie",False,5.7,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,MEDIUM,False,Tunisie,ATELIER,OUTDOOR,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Grand parc eloigne,False,33.2,LOW
AUTOMNE,OCTOBER,2-3 ans,LOW,False,Tunisie,FETE,OUTDOOR,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cinema local,True,23.5,LOW
ETE,JUNE,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete de fin de saison,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Yasmine Hammamet, Hammamet",False,24.5,MEDIUM
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete musicale en interieur,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sousse, Tunisie",False,15.3,HIGH
ETE,AUGUST,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite de groupe en exterieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Ain Park, Sfax, Tunisie",False,6.9,HIGH
ETE,JULY,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,12.9,HIGH
ETE,JULY,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d observation au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc du Belvedere, Tunis, Tunisie",False,9.4,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie nature a Parc Touta,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Touta, Sfax, Tunisie",True,12.6,HIGH
HIVER,DECEMBER,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte de la medina,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Medina de Hammamet, Hammamet, Tunisie",True,24.7,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,True,Tunisie,REUNION_PARENTS,INDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,False,16.7,LOW
AUTOMNE,SEPTEMBER,2-3 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Foret ou grand parc,True,29.6,LOW
ETE,AUGUST,4-5 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.0,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,10.4,HIGH
ETE,AUGUST,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie nature au Parc Ennahli,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Ennahli, Ariana, Tunisie",True,8.9,HIGH
PRINTEMPS,MAY,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,20.3,HIGH
HIVER,DECEMBER,2-3 ans,HIGH,False,Tunisie,ACTIVITE,OUTDOOR,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cinema local,True,30.7,LOW
AUTOMNE,OCTOBER,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux de motricite au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Touta, Sfax, Tunisie",False,3.4,HIGH
ETE,JULY,4-5 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,7.6,HIGH
ETE,AUGUST,2-6 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion de coordination parents,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Maison de la Culture, Nabeul",False,10.6,MEDIUM
PRINTEMPS,MARCH,2-6 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete des saisons a l exterieur,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Touta, Sfax, Tunisie",False,11.8,HIGH
HIVER,JANUARY,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie d observation au vieux port,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Vieux Port de Bizerte, Bizerte, Tunisie",True,18.6,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux collectifs au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Hannibal, Sousse, Tunisie",False,4.6,HIGH
ETE,AUGUST,2-3 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion de suivi avec les familles,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Sfax, Tunisie",False,5.4,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux moteurs au Jardin Japonais,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Jardin Japonais, Tunis, Tunisie",False,10.7,HIGH
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.6,HIGH
PRINTEMPS,MAY,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,26.3,HIGH
AUTOMNE,NOVEMBER,2-6 ans,HIGH,False,Tunisie,ATELIER,INDOOR,Atelier sciences ludiques,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Cite des Sciences, Tunis",False,6.0,MEDIUM
HIVER,JANUARY,2-6 ans,LOW,False,Tunisie,ACTIVITE,MIXED,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,True,29.2,LOW
HIVER,JANUARY,4-5 ans,HIGH,False,Tunisie,ATELIER,MIXED,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Salle improvisée,True,34.2,LOW
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,OUTDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cinema local,True,24.6,LOW
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Sortie nature au Parc Ennahli,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Ennahli, Ariana, Tunisie",True,14.0,HIGH
PRINTEMPS,MARCH,2-3 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Rencontre parents educateurs,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,3.2,HIGH
HIVER,FEBRUARY,2-3 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion information parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Bizerte, Tunisie",False,6.7,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete saisonniere au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Hannibal, Sousse, Tunisie",False,16.5,HIGH
AUTOMNE,NOVEMBER,2-3 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier d eveil artistique,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Centre culturel de Monastir, Monastir",False,15.8,MEDIUM
ETE,JUNE,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie jeux d eau surveilles,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","AquaSplash Thalassa Sousse, Sousse, Tunisie",True,5.6,HIGH
AUTOMNE,OCTOBER,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete des couleurs au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Ennahli, Ariana, Tunisie",False,6.4,HIGH
ETE,AUGUST,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie d observation au vieux port,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Vieux Port de Bizerte, Bizerte, Tunisie",True,5.7,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier poterie et couleurs,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Nabeul, Tunisie",False,8.3,HIGH
HIVER,JANUARY,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Balade educative a la marina,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Marina de Monastir, Monastir, Tunisie",True,23.9,HIGH
ETE,JUNE,2-6 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Visite patrimoniale courte,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Ribat de Monastir, Monastir, Tunisie",True,11.0,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite de groupe en exterieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Ain Park, Sfax, Tunisie",False,2.1,HIGH
PRINTEMPS,APRIL,4-5 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,10.8,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux collectifs au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Hannibal, Sousse, Tunisie",False,10.3,HIGH
ETE,JULY,2-3 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete saisonniere au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Hannibal, Sousse, Tunisie",False,17.3,HIGH
HIVER,DECEMBER,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie jeux d eau surveilles,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","AquaSplash Thalassa Sousse, Sousse",True,7.9,MEDIUM
AUTOMNE,SEPTEMBER,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete de fin de saison,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Yasmine Hammamet, Hammamet, Tunisie",False,6.3,HIGH
HIVER,FEBRUARY,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,12.6,HIGH
PRINTEMPS,MARCH,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie jeux d eau surveilles,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","AquaSplash Thalassa Sousse, Sousse, Tunisie",True,19.5,HIGH
ETE,AUGUST,2-6 ans,LOW,False,Tunisie,FETE,INDOOR,Fete d enfants au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Aladin, Bizerte, Tunisie",False,7.1,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier musique et rythme,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Centre culturel Mohamed Jamoussi, Sfax, Tunisie",False,13.8,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete musicale en interieur,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sousse, Tunisie",False,10.4,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion information parents,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Bizerte, Tunisie",False,6.1,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,False,Tunisie,ATELIER,INDOOR,Atelier expression artistique,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Complexe culturel de Sousse, Sousse, Tunisie",False,11.7,HIGH
HIVER,JANUARY,2-6 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie ludique a Funny Land,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Funny Land, Hammamet, Tunisie",True,27.0,HIGH
HIVER,JANUARY,2-6 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,5.6,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,6.4,HIGH
AUTOMNE,NOVEMBER,2-6 ans,LOW,False,Tunisie,FETE,INDOOR,Fete d enfants au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Aladin, Bizerte, Tunisie",False,5.1,HIGH
HIVER,JANUARY,2-3 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie nature au Parc Ennahli,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Ennahli, Ariana, Tunisie",True,4.4,HIGH
PRINTEMPS,MAY,2-6 ans,MEDIUM,False,Tunisie,FETE,INDOOR,Fete de fin de saison,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Yasmine Hammamet, Hammamet",False,16.2,MEDIUM
AUTOMNE,SEPTEMBER,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite observation en groupe,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Marina de Monastir, Monastir, Tunisie",False,3.4,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,8.0,HIGH
AUTOMNE,NOVEMBER,2-3 ans,MEDIUM,True,Tunisie,SORTIE,OUTDOOR,Balade educative a la marina,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Marina de Monastir, Monastir, Tunisie",True,16.7,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,False,Tunisie,FETE,MIXED,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Salle improvisée,True,28.1,LOW
PRINTEMPS,MARCH,2-3 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier d eveil artistique,"Activite correcte mais avec quelques contraintes de budget, de distance ou d adequation contextuelle.","Centre culturel de Monastir, Monastir",False,19.4,MEDIUM
PRINTEMPS,MAY,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete saisonniere au parc,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Parc Hannibal, Sousse, Tunisie",False,9.8,HIGH
HIVER,JANUARY,4-5 ans,LOW,False,Tunisie,FETE,INDOOR,Fete a theme en salle,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Bizerte, Tunisie",False,9.6,HIGH
PRINTEMPS,MARCH,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Visite patrimoniale courte,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Ribat de Monastir, Monastir, Tunisie",True,18.6,HIGH
HIVER,JANUARY,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Activite peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Grand parc eloigne,False,28.9,LOW
PRINTEMPS,MARCH,2-3 ans,LOW,False,Tunisie,ATELIER,INDOOR,Atelier contes et marionnettes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Sousse, Tunisie",False,5.8,HIGH
ETE,JULY,2-6 ans,LOW,True,Tunisie,FETE,OUTDOOR,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cinema local,False,26.5,LOW
PRINTEMPS,MAY,2-3 ans,LOW,False,Tunisie,FETE,INDOOR,Fete musicale en interieur,"Moment festif avec animations douces, musique, decoration et gouter encadre.","Maison de la Culture, Sousse, Tunisie",False,6.1,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Tunisie,FETE,MIXED,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,False,30.6,LOW
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Activites motrices en exterieur,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Aladin, Bizerte, Tunisie",False,7.5,HIGH
ETE,JULY,4-5 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie ludique au parc,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc Aladin, Bizerte, Tunisie",True,26.1,HIGH
HIVER,FEBRUARY,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d observation au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc du Belvedere, Tunis, Tunisie",False,8.8,HIGH
ETE,AUGUST,2-6 ans,MEDIUM,False,Tunisie,REUNION_PARENTS,INDOOR,Echange avec les familles,Rencontre d information et d echange avec les familles dans un cadre confortable.,"Maison de la Culture, Ariana, Tunisie",False,7.5,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,False,Tunisie,REUNION_PARENTS,INDOOR,Reunion_Parents peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Jardin de la garderie,True,25.9,LOW
ETE,JULY,4-5 ans,LOW,True,Tunisie,ACTIVITE,OUTDOOR,Jeux de motricite au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Touta, Sfax, Tunisie",False,6.2,HIGH
ETE,JULY,2-6 ans,HIGH,False,Tunisie,ATELIER,MIXED,Atelier peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Cour exterieure,False,21.6,LOW
ETE,JULY,2-3 ans,LOW,False,Tunisie,FETE,OUTDOOR,Fete peu adaptee,"Proposition peu precise ou peu adaptee au contexte, a la logistique ou a l age des enfants.",Grand parc eloigne,False,15.9,LOW
HIVER,JANUARY,2-3 ans,HIGH,True,Tunisie,SORTIE,OUTDOOR,Sortie decouverte de la medina,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Medina de Hammamet, Hammamet, Tunisie",True,20.3,HIGH
PRINTEMPS,MAY,2-6 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Parcours moteur et jeux coopératifs,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Falaise, Monastir, Tunisie",False,12.2,HIGH
ETE,JULY,4-5 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux collectifs au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Hannibal, Sousse, Tunisie",False,9.2,HIGH
ETE,JULY,2-3 ans,MEDIUM,True,Tunisie,ACTIVITE,OUTDOOR,Jeux d observation au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc du Belvedere, Tunis, Tunisie",False,11.6,HIGH
